std,mean,min,max,median,group
63.25458807711169,107.943115234375,0,-41,-41,Normal
66.59237583851764,134.76058959960938,0,-26,-26,Normal
45.11248005397216,102.37509155273438,0,-77,-77,Normal
56.657448563907714,105.08587646484375,0,-47,-47,Normal
66.40559917595066,131.8943328857422,0,-23,-23,Normal
77.47278542695499,140.43807983398438,0,-10,-10,Normal
68.33673090536415,127.61650085449219,0,-29,-29,Normal
67.24932776475828,130.28231811523438,0,-30,-30,Normal
69.51805213371993,124.85917663574219,0,-1,-1,Normal
71.28509864929276,98.65315246582031,0,-31,-31,Normal
60.840876060806536,105.87635803222656,0,-40,-40,Normal
69.97452159452892,143.10304260253906,0,-14,-14,Normal
61.34754023873247,114.81068420410156,0,-42,-42,Normal
59.993779149638236,100.50802612304688,0,-44,-44,Normal
63.70529089584785,140.31967163085938,0,-24,-24,Normal
57.28643197563181,103.64448547363281,0,-47,-47,Normal
68.6477022436554,129.57028198242188,0,-26,-26,Normal
61.84228073942109,111.68403625488281,0,-38,-38,Normal
54.59013005377556,170.32191467285156,2,-1,-1,Normal
66.13551533701686,122.55935668945312,0,-38,-38,Normal
64.44359607054038,98.54885864257812,0,-40,-40,Normal
59.287034844525785,113.26319885253906,0,-34,-34,Normal
63.5958866574697,117.2293701171875,0,-34,-34,Normal
62.7834169693315,148.42425537109375,0,-30,-30,Normal
75.31872903188307,118.00259399414062,0,-28,-28,Normal
67.70170451677772,126.34437561035156,0,-31,-31,Normal
63.060376935425,111.269287109375,0,-23,-23,Normal
65.204841551579,141.76243591308594,0,-24,-24,Normal
68.99698135387405,115.13078308105469,0,-25,-25,Normal
57.360668817116206,159.7723388671875,0,-1,-1,Normal
70.67075027479275,131.8885955810547,0,-15,-15,Normal
62.36167893901817,133.1222381591797,0,-45,-45,Normal
53.43511837285668,112.59085083007812,5,-45,-45,Normal
59.25706476205464,141.21041870117188,0,-1,-1,Normal
65.0537600262116,156.06747436523438,0,-1,-1,Normal
53.419265498279806,160.8948516845703,0,-1,-1,Normal
60.26773009425713,152.09530639648438,0,-1,-1,Normal
62.80932117256989,147.51768493652344,0,-1,-1,Normal
67.90419589182264,115.672607421875,0,-1,-1,Normal
60.84558520837967,151.9958038330078,0,-5,-5,Normal
47.08258576376353,133.24609375,0,-1,-1,Normal
69.47581165599625,139.43980407714844,0,-1,-1,Normal
56.633712752829474,159.4164581298828,0,-1,-1,Normal
64.97928601492073,137.4939422607422,0,-1,-1,Normal
61.412196448492494,131.46487426757812,0,-1,-1,Normal
66.53632015153404,109.89967346191406,0,-1,-1,Normal
65.91773455129628,142.15927124023438,0,-1,-1,Normal
58.07268349788502,148.3291473388672,0,-1,-1,Normal
71.32105634296391,128.56423950195312,0,-1,-1,Normal
63.934647378583506,121.74864196777344,0,-1,-1,Normal
58.38630671729465,155.9219512939453,0,-2,-2,Normal
50.371491980328194,156.67874145507812,0,-1,-1,Normal
68.22608859711714,144.7524871826172,0,-1,-1,Normal
56.975840002772415,146.75302124023438,0,-34,-34,Normal
55.802402440734106,138.54446411132812,0,-1,-1,Normal
51.717279439660196,112.9969482421875,0,-27,-27,Normal
56.10328961435582,86.37164306640625,0,-1,-1,Normal
52.9291248614484,116.37382507324219,0,-51,-51,Normal
62.32167672003164,146.60728454589844,0,-1,-1,Normal
58.04214537154181,113.86260986328125,0,-1,-1,Normal
70.09225272784781,108.69940185546875,0,-15,-15,Normal
45.058533372733166,159.76144409179688,1,-28,-28,Normal
64.56164504902773,151.50657653808594,0,-1,-1,Normal
53.7471831690096,156.84803771972656,5,-1,-1,Normal
46.18619003104733,111.87419128417969,0,-31,-31,Normal
53.80062126646189,105.61042785644531,0,-1,-1,Normal
64.36772526262017,112.60386657714844,0,-4,-4,Normal
60.616402076072546,120.29544067382812,0,-1,-1,Normal
55.113426775798565,128.8643035888672,0,-5,-5,Normal
55.29986718946548,122.67198181152344,0,-1,-1,Normal
64.28719733016312,108.32371520996094,0,-1,-1,Normal
81.2018959265225,104.36883544921875,0,-9,-9,Normal
56.368487636273024,118.8287353515625,0,-1,-1,Normal
59.87711141196994,126.62834167480469,0,-1,-1,Normal
66.8749689901402,118.93124389648438,0,-1,-1,Normal
67.42873302922546,152.97508239746094,3,-2,-2,Normal
52.74165485063735,136.47462463378906,0,-1,-1,Normal
57.24685895753719,87.61424255371094,0,-1,-1,Normal
57.4163924532105,122.68412780761719,0,-2,-2,Normal
65.77952950762898,136.82339477539062,0,-8,-8,Normal
60.62919609622233,121.97247314453125,0,-1,-1,Normal
61.01960759157059,129.12875366210938,0,-9,-9,Normal
67.25114736875122,128.7939910888672,0,-10,-10,Normal
71.96763412942984,128.94232177734375,0,-8,-8,Normal
48.748281242849174,132.9482879638672,0,-1,-1,Normal
66.09792551328637,151.60939025878906,0,-9,-9,Normal
51.44004192053835,103.42326354980469,0,-8,-8,Normal
69.870903082582,112.03054809570312,0,-1,-1,Normal
56.16011069794538,124.77957153320312,0,-1,-1,Normal
65.32807099192534,118.4129638671875,0,-1,-1,Normal
62.48574690821526,107.76034545898438,0,-1,-1,Normal
62.29965540496332,112.131103515625,0,-1,-1,Normal
65.18259981098319,122.86927795410156,0,-1,-1,Normal
58.12377132032164,122.32765197753906,0,-1,-1,Normal
68.8296383770759,131.3219757080078,0,-5,-5,Normal
63.31713284893345,129.5140380859375,0,-1,-1,Normal
61.62472508208896,133.03858947753906,0,-1,-1,Normal
59.08644427087597,128.7718505859375,0,-2,-2,Normal
60.53629623810195,116.08609008789062,0,-3,-3,Normal
50.767071553335306,119.260009765625,0,-1,-1,Normal
61.075426503553814,122.49674987792969,0,-1,-1,Normal
63.10159418495448,108.71144104003906,0,-1,-1,Normal
55.79857030296427,108.95037841796875,0,-4,-4,Normal
61.799913998669254,106.38638305664062,0,-1,-1,Normal
59.66950960255054,127.60882568359375,0,-7,-7,Normal
66.59975662103716,124.63955688476562,0,-10,-10,Normal
67.3154413089702,119.81770324707031,0,-1,-1,Normal
64.30661156806492,113.0921630859375,0,-1,-1,Normal
66.76425792974702,113.67308044433594,0,-1,-1,Normal
64.20976324199366,112.12841796875,0,-1,-1,Normal
62.76154278655665,118.60115051269531,0,-1,-1,Normal
57.96394024235303,118.59304809570312,0,-1,-1,Normal
69.92707490181036,149.6866912841797,0,-2,-2,Normal
62.03425673846831,136.47500610351562,0,-1,-1,Normal
56.514048160937016,120.15802001953125,0,-1,-1,Normal
70.59169935418075,133.4808349609375,0,-17,-17,Normal
54.24939756399319,124.77928161621094,0,-1,-1,Normal
62.32729149472177,120.36563110351562,0,-5,-5,Normal
54.333530572363074,124.728759765625,0,-1,-1,Normal
62.41700718527272,102.62226867675781,0,-1,-1,Normal
73.15227254728221,107.77398681640625,0,-7,-7,Normal
60.41222396602433,91.894287109375,0,-1,-1,Normal
58.62643446719529,127.33238220214844,0,-6,-6,Normal
58.15974128150111,113.44334411621094,0,-1,-1,Normal
50.76414250762378,132.14454650878906,0,-16,-16,Normal
50.87907431531704,80.07351684570312,0,-1,-1,Normal
64.9442774328605,110.51608276367188,0,-14,-14,Normal
70.4855311787413,129.16880798339844,0,-1,-1,Normal
71.69659360456212,111.969482421875,0,-1,-1,Normal
55.157253390651626,124.60379028320312,0,-1,-1,Normal
61.1530645423322,117.30873107910156,0,-1,-1,Normal
54.08955663176579,130.947509765625,0,-1,-1,Normal
64.76918843233487,122.33802795410156,0,-1,-1,Normal
57.69092854297251,107.12562561035156,0,-1,-1,Normal
56.98088326686955,128.7164764404297,0,-2,-2,Normal
57.54555929695157,133.92787170410156,0,-2,-2,Normal
63.214462914604674,112.63568115234375,0,-1,-1,Normal
53.66945187236218,172.38868713378906,0,-6,-6,Normal
68.09026356784912,95.87516784667969,0,-1,-1,Normal
53.56585404402753,117.34161376953125,0,-25,-25,Normal
53.13603141187007,127.563720703125,0,-6,-6,Normal
45.109975742974214,146.67686462402344,0,-1,-1,Normal
57.49077232052904,108.69453430175781,0,-1,-1,Normal
60.037152940375655,97.72065734863281,0,-1,-1,Normal
61.024321947965085,107.04362487792969,0,-1,-1,Normal
61.50066180767584,115.88731384277344,0,-2,-2,Normal
59.65941305605329,110.70957946777344,0,-1,-1,Normal
61.048783529960104,115.72496032714844,0,-5,-5,Normal
72.17285524505319,150.42935180664062,0,-2,-2,Normal
63.074546808325834,124.17213439941406,0,-1,-1,Normal
69.45376217156128,105.3629150390625,0,-1,-1,Normal
58.57431230208247,123.64692687988281,0,-1,-1,Normal
60.263444907068624,117.26954650878906,0,-1,-1,Normal
63.328838265193184,113.0257568359375,0,-1,-1,Normal
56.00174085162211,94.64007568359375,0,-1,-1,Normal
61.28281915050448,128.91317749023438,0,-8,-8,Normal
55.659399271667915,130.36744689941406,0,-1,-1,Normal
66.82780208836711,101.55447387695312,0,-5,-5,Normal
76.9191211018212,124.9012451171875,0,-3,-3,Normal
57.543662563043235,113.03428649902344,0,-1,-1,Normal
60.84322680135589,125.70979309082031,0,-1,-1,Normal
59.08625116480006,134.64837646484375,0,-1,-1,Normal
56.29354049761193,138.02256774902344,0,-1,-1,Normal
52.350660707720316,124.23518371582031,0,-1,-1,Normal
66.88523592686619,108.53285217285156,0,-9,-9,Normal
71.03641879359567,86.68203735351562,0,-1,-1,Normal
64.77763203287324,120.25764465332031,0,-1,-1,Normal
56.251875863401416,113.38615417480469,0,-1,-1,Normal
54.208519942549984,132.41078186035156,0,-1,-1,Normal
61.145444090243714,141.01519775390625,0,-7,-7,Normal
56.44948045518462,96.25157165527344,0,-5,-5,Normal
69.95847368997646,118.64649963378906,0,-1,-1,Normal
63.12957366013604,114.34043884277344,0,-1,-1,Normal
50.87848602751067,99.7357177734375,0,-7,-7,Normal
66.14998317006099,120.1533203125,0,-2,-2,Normal
55.79013469764437,135.02264404296875,0,-4,-4,Normal
61.5643436327964,131.89414978027344,0,-1,-1,Normal
63.17126300307244,106.01058959960938,0,-1,-1,Normal
64.61362467697545,117.06207275390625,0,-1,-1,Normal
56.1016535788114,135.69873046875,0,-5,-5,Normal
65.08636117314204,140.8905792236328,0,-8,-8,Normal
48.003431101612605,90.75688171386719,0,-1,-1,Normal
65.28923797629487,106.459716796875,0,-1,-1,Normal
67.25249316645476,115.08122253417969,0,-3,-3,Normal
61.58333319758624,128.03314208984375,0,-1,-1,Normal
64.9943228308884,130.7855987548828,0,-1,-1,Normal
44.221951810464724,125.35032653808594,0,-4,-4,Normal
64.63870206364601,132.3161163330078,0,-6,-6,Normal
59.56177452349582,116.0560302734375,0,-5,-5,Normal
57.48229060801544,131.7039031982422,0,-1,-1,Normal
65.72783919561071,124.88825988769531,0,-1,-1,Normal
65.91226336168282,108.86994934082031,0,-3,-3,Normal
33.41368791938779,109.12442016601562,0,-70,-70,Normal
52.44497937615393,136.53785705566406,0,-3,-3,Normal
51.12401541268823,116.39361572265625,0,-1,-1,Normal
64.66951882790832,112.17439270019531,0,-1,-1,Normal
61.95745785823901,103.33787536621094,0,-4,-4,Normal
62.50016916249152,92.84759521484375,0,-1,-1,Normal
63.24949809085225,134.70021057128906,0,-1,-1,Normal
66.65263046916425,122.95994567871094,0,-2,-2,Normal
56.35236365826714,130.72738647460938,0,-1,-1,Normal
71.44952567882844,137.3954315185547,0,-9,-9,Normal
63.74130932038264,124.83450317382812,0,-1,-1,Normal
66.62624978925399,113.70669555664062,0,-5,-5,Normal
60.61822138051477,107.89492797851562,0,-1,-1,Normal
60.20639434189167,154.77964782714844,8,-1,-1,Normal
60.903799936001626,118.58329772949219,0,-2,-2,Normal
73.8873707009636,151.86862182617188,0,-1,-1,Normal
59.60737298293761,109.72109985351562,0,-4,-4,Normal
54.88607361210338,133.11180114746094,0,-1,-1,Normal
54.54184098905001,131.81130981445312,0,-2,-2,Normal
68.56711978480607,140.19761657714844,0,-3,-3,Normal
58.95399706422425,125.78724670410156,0,-4,-4,Normal
58.7696503206639,137.72850036621094,0,-1,-1,Normal
66.55238971657344,129.8934326171875,0,-9,-9,Normal
62.918020015907445,123.55796813964844,0,-1,-1,Normal
66.20861357163612,130.0233154296875,0,-1,-1,Normal
59.592886303841254,112.16802978515625,0,-1,-1,Normal
65.1619377057076,119.32928466796875,0,-3,-3,Normal
67.50522737110734,106.69569396972656,0,-1,-1,Normal
65.76941938494515,124.83854675292969,0,-1,-1,Normal
58.89793785152947,111.65493774414062,0,-1,-1,Normal
63.62745019477036,121.71855163574219,0,-1,-1,Normal
60.904297030293584,121.87460327148438,0,-7,-7,Normal
56.35789784855284,112.30352783203125,0,-1,-1,Normal
68.83270056443992,142.1365203857422,0,-5,-5,Normal
60.30700930734448,100.96961975097656,0,-1,-1,Normal
50.4852814421807,123.0662841796875,0,-9,-9,Normal
60.33755423337313,128.19837951660156,0,-1,-1,Normal
64.2622658157387,123.22653198242188,0,-1,-1,Normal
63.60933312753842,124.90101623535156,0,-1,-1,Normal
50.75574667076932,121.14434814453125,0,-1,-1,Normal
68.96479490580784,100.78817749023438,0,-3,-3,Normal
61.85978312446679,123.26197814941406,0,-4,-4,Normal
66.55829034451698,115.81303405761719,0,-1,-1,Normal
61.17272487344758,125.0108642578125,0,-3,-3,Normal
56.98437231966225,139.38571166992188,0,-3,-3,Normal
51.777505470839124,139.7329864501953,0,-4,-4,Normal
50.82279463686339,125.00521850585938,0,-2,-2,Normal
62.29199747437673,113.78274536132812,0,-6,-6,Normal
63.95034962227216,109.03787231445312,0,-1,-1,Normal
66.95010776016883,141.06439208984375,0,-2,-2,Normal
62.40191545746725,131.1797332763672,0,-4,-4,Normal
64.35540458432878,117.423828125,0,-6,-6,Normal
57.795849273143325,126.46205139160156,0,-1,-1,Normal
56.29600941652846,113.99919128417969,0,-1,-1,Normal
68.52045056930338,129.1983184814453,0,-5,-5,Normal
54.66089416970444,108.54353332519531,0,-1,-1,Normal
48.81725475807283,130.01502990722656,0,-1,-1,Normal
59.97487777902575,130.5736846923828,0,-1,-1,Normal
63.7949456673347,105.15716552734375,0,-6,-6,Normal
66.24038847396109,111.31546020507812,0,-15,-15,Normal
61.94146270939241,133.67628479003906,0,-1,-1,Normal
62.68835244877845,119.87110900878906,0,-1,-1,Normal
57.57960225342529,129.06813049316406,0,-8,-8,Normal
61.54941438820355,102.21363830566406,0,-1,-1,Normal
62.07329097606044,108.68617248535156,0,-1,-1,Normal
63.57567824743704,158.456298828125,0,-6,-6,Normal
58.635351893672734,127.99929809570312,0,-10,-10,Normal
59.91199958591459,124.13632202148438,0,-1,-1,Normal
54.245609776510754,127.68562316894531,0,-2,-2,Normal
59.30927725385759,138.82371520996094,0,-3,-3,Normal
69.09597789424555,123.45356750488281,0,-5,-5,Normal
66.7369412125422,110.08108520507812,0,-1,-1,Normal
71.51430918492132,115.55239868164062,0,-3,-3,Normal
51.63867386018925,107.9178466796875,0,-3,-3,Normal
56.15712002297037,132.8549346923828,0,-1,-1,Normal
62.82362963299967,128.60394287109375,0,-1,-1,Normal
61.16498112226225,166.17291259765625,0,-7,-7,Normal
69.06484367424777,125.33676147460938,0,-1,-1,Normal
61.43464069221894,124.91311645507812,0,-1,-1,Normal
63.9336166125124,112.35650634765625,0,-1,-1,Normal
67.07956115014188,125.36138916015625,0,-5,-5,Normal
64.58376559850355,120.39036560058594,0,-3,-3,Normal
65.27318306707066,110.20558166503906,0,-1,-1,Normal
61.145703642421,116.54571533203125,0,-1,-1,Normal
58.76594416332117,143.269775390625,0,-4,-4,Normal
76.07944440147456,143.85232543945312,0,-1,-1,Normal
51.74674416723609,119.10899353027344,0,-2,-2,Normal
53.24823247710613,148.1681671142578,0,-1,-1,Normal
65.32646846680923,120.65586853027344,0,-1,-1,Normal
57.98849791040921,127.81706237792969,0,-7,-7,Normal
60.115583999860135,129.73171997070312,0,-8,-8,Normal
49.71156113910235,96.19305419921875,0,-1,-1,Normal
59.39387484447738,121.6005859375,0,-1,-1,Normal
61.80035129380128,112.54017639160156,0,-3,-3,Normal
60.25404731515844,120.79374694824219,0,-1,-1,Normal
64.75086808335979,132.02052307128906,0,-1,-1,Normal
68.50319710009373,115.30679321289062,0,-3,-3,Normal
59.524132038183275,154.96478271484375,0,-1,-1,Normal
57.92791166046377,132.33595275878906,0,-10,-10,Normal
59.82200791311556,133.70411682128906,0,-1,-1,Normal
63.305653648167805,112.85041809082031,0,-2,-2,Normal
58.68780973518737,129.56411743164062,0,-1,-1,Normal
67.31880566817075,130.03533935546875,0,-6,-6,Normal
65.266228114337,116.36097717285156,0,-5,-5,Normal
58.71966795973794,119.46949768066406,0,-4,-4,Normal
67.08224351258116,132.80709838867188,0,-1,-1,Normal
58.1753837969286,128.7223358154297,0,-5,-5,Normal
56.70569810332777,118.26016235351562,0,-1,-1,Normal
62.04324476118465,132.29791259765625,0,-6,-6,Normal
55.21632416338993,173.75990295410156,9,-6,-6,Normal
62.16344452663642,97.09327697753906,0,-1,-1,Normal
62.65817793780663,115.97035217285156,0,-6,-6,Normal
60.53714405322624,110.51271057128906,0,-1,-1,Normal
60.86315737161381,122.5203857421875,0,-1,-1,Normal
56.02804894220413,122.62791442871094,0,-1,-1,Normal
57.06957950279408,130.2327423095703,9,-3,-3,Normal
68.34416202328495,111.36758422851562,0,-1,-1,Normal
58.999587223461,128.2530059814453,0,-1,-1,Normal
62.27578072887835,113.33773803710938,0,-1,-1,Normal
58.463123000156536,126.92924499511719,0,-1,-1,Normal
58.06438121684058,113.51513671875,0,-19,-19,Normal
60.7123316885272,106.16334533691406,0,-7,-7,Normal
60.020318191437134,125.43846130371094,0,-3,-3,Normal
56.94373014820348,132.05877685546875,0,-1,-1,Normal
68.12861350014492,122.38299560546875,0,-4,-4,Normal
58.57950683405704,136.85165405273438,0,-1,-1,Normal
56.28894365056022,134.0220489501953,0,-1,-1,Normal
56.58151714543541,138.15127563476562,0,-1,-1,Normal
56.75216580923365,125.78709411621094,0,-5,-5,Normal
61.44659489536423,125.28691101074219,0,-1,-1,Normal
66.94172710896052,122.04202270507812,0,-6,-6,Normal
66.74561487172205,104.434814453125,0,-5,-5,Normal
65.80816878697671,125.70050048828125,0,-6,-6,Normal
52.667696001825554,130.82254028320312,0,-1,-1,Normal
64.78544411057463,117.03779602050781,0,-1,-1,Normal
57.745427927047956,126.78955078125,0,-2,-2,Normal
65.46390785502828,93.61883544921875,0,-12,-12,Normal
56.80300897539819,130.8215789794922,0,-1,-1,Normal
66.91351709691948,163.98028564453125,0,-1,-1,Normal
57.935432672345854,103.57234191894531,0,-1,-1,Normal
65.58208386033334,99.80021667480469,0,-1,-1,Normal
60.12812987273946,120.81283569335938,0,-4,-4,Normal
63.013824245783034,137.8357391357422,0,-1,-1,Normal
72.11513653641381,125.26612854003906,0,-1,-1,Normal
56.72449896770655,134.8636932373047,0,-3,-3,Normal
57.05161226333834,133.63502502441406,0,-1,-1,Normal
60.05338994101564,125.26918029785156,0,-1,-1,Normal
69.99571001683131,123.70579528808594,0,-1,-1,Normal
63.61368563361987,116.50706481933594,0,-3,-3,Normal
69.54095990378518,137.6001739501953,0,-13,-13,Normal
53.51717414308583,116.84828186035156,0,-1,-1,Normal
63.1179187299361,114.47573852539062,0,-1,-1,Normal
64.90981411559464,141.4877471923828,0,-5,-5,Normal
62.60844487937179,120.45777893066406,0,-1,-1,Normal
